Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-08-18,19.503590146919773,19.503590146919773,18.677166848967897,18.759809494018555,2006,0.0,0
2011-08-19,18.677163086818553,18.677163086818553,17.850739955333456,18.016023635864258,1656,0.0,0
2011-08-22,19.420948664275844,19.420948664275844,18.718488503716763,18.883773803710938,819,0.0,0
2011-08-23,18.263955891692916,21.81757557695937,18.263955891692916,20.6192626953125,5610,0.0,0
2011-08-24,21.90021822513991,21.90021822513991,20.371334750770888,20.6192626953125,692,0.0,0
2011-08-25,20.082084943741012,21.404362498453388,20.082084943741012,21.280399322509766,776,0.0,0
2011-08-26,20.660579565799598,21.900214339747574,19.87547691178836,20.4539737701416,682,0.0,0
2011-08-29,19.83415797201433,20.743223860987108,19.462266879528162,20.412654876708984,476,0.0,0
2011-08-30,19.83415850471048,21.404362404411266,19.83415850471048,21.073793411254883,3719,0.0,0
2011-09-02,19.83415733072718,21.32171850002084,19.83415733072718,20.743223190307617,2310,0.0,0
2011-09-05,19.834157875004447,21.48700436458815,19.834157875004447,21.404361724853516,4271,0.0,0
2011-09-06,20.701901213197832,22.685318219724632,20.701901213197832,22.148141860961914,1288,0.0,0
2011-09-07,21.56964586503161,23.346455432229003,21.56964586503161,22.850601196289062,1995,0.0,0
2011-09-08,23.553062470238505,24.379485714808276,23.38777719081365,24.131559371948242,2133,0.0,0
2011-09-09,23.13985251344016,24.627413830221798,23.13985251344016,23.71834945678711,3864,0.0,0
2011-09-12,23.139852078690325,23.635706367060582,21.07379385737869,22.685319900512695,1407,0.0,0
2011-09-13,22.602679745652573,22.97456932067871,22.602679745652573,22.97456932067871,630,0.0,0
2011-09-14,22.354749496588767,23.387778615216295,22.354749496588767,23.09853172302246,805,0.0,0
2011-09-15,22.726639849752516,23.800989466684445,22.726639849752516,23.22249412536621,1368,0.0,0
2011-09-16,22.767962018512417,23.800991176816563,22.602678298950195,22.602678298950195,7570,0.0,0
2011-09-19,23.05720952615485,23.511743282415004,21.941537766960174,22.31342887878418,6146,0.0,0
2011-09-20,21.652289286757295,23.057207833953516,21.652289286757295,22.354747772216797,13782,0.0,0
2011-09-21,23.010953917914986,23.010953917914986,22.44224244633495,22.748472213745117,2042,1.5,0
2011-09-22,21.873531341552734,22.31100196838379,21.34856625559187,21.873531341552734,2262,0.0,0
2011-09-23,21.04233665830675,21.392314497740937,18.942477965791706,20.60486602783203,7566,0.0,0
2011-09-26,21.873530928202964,22.660977707854673,20.21114291142313,20.692359924316406,6508,0.0,0
2011-09-27,20.211144372372715,21.479808256622256,20.211144372372715,21.43606185913086,1361,0.0,0
2011-09-28,20.561120389373656,21.042337433087084,20.298638668951437,20.911096572875977,1015,0.0,0
2011-09-29,19.686176776885986,20.99858856201172,19.686176776885986,20.99858856201172,408,0.0,0
2011-09-30,20.99858856201172,21.436059157053627,20.86734771726272,20.99858856201172,632,0.0,0
2011-10-03,20.211142904552275,21.392313908037288,20.211142904552275,20.82360076904297,1060,0.0,0
2011-10-04,20.1236497577868,20.998591051603615,19.904914434332596,20.779855728149414,1097,0.0,0
2011-10-05,20.99858856201172,21.26107025150971,20.8235996564678,20.99858856201172,722,0.0,0
2011-10-07,20.123651073998204,21.21732776280245,20.123651073998204,20.73611068725586,812,0.0,0
2011-10-10,19.72992514792475,21.39231491088867,19.72992514792475,21.392314910888672,603,0.0,0
2011-10-11,20.998590481378802,21.042336877354458,20.561119846350074,20.86734962463379,3097,0.0,0
2011-10-12,20.561119065520955,20.99858968393629,20.561119065520955,20.82360076904297,1953,0.0,0
2011-10-13,20.99859102050372,21.87353231302471,20.86735016038919,21.04233741760254,5466,0.0,0
2011-10-14,20.998591241802142,21.65479721810846,20.998591241802142,21.173580169677734,353,0.0,0
2011-10-17,20.21114345494748,23.317184262753724,20.21114345494748,22.660978317260742,15066,0.0,0
2011-10-18,21.917278075399054,24.01713845169192,21.917278075399054,23.44842529296875,10172,0.0,0
2011-10-19,23.57966785365382,25.985756342034083,22.66097852043599,23.054702758789062,94024,0.0,0
2011-10-20,22.354747772216797,22.748471993477242,22.136012464587207,22.354747772216797,3397,0.0,0
2011-10-21,22.13601629903752,23.448428372154012,21.87353455194152,22.092269897460938,23315,0.0,0
2011-10-24,22.617231721395207,22.617231721395207,21.654796009434516,22.13601303100586,1382,0.0,0
2011-10-25,21.436061666764218,21.829785915925893,20.86735016038919,21.04233741760254,5942,0.0,0
2011-10-28,21.43606052202048,21.69854222823231,21.086084357465374,21.21732521057129,2854,0.0,0
2011-10-31,19.379952882416923,21.65480099776388,19.379952882416923,21.567306518554688,1883,0.0,0
2011-11-01,20.91109736086915,21.52355695669109,20.60486756295818,20.954845428466797,7520,0.0,0
2011-11-02,21.304820822327383,21.304820822327383,20.736109315533856,20.911096572875977,4897,0.0,0
2011-11-03,21.43606189267302,21.43606189267302,20.998591241802142,21.173580169677734,1874,0.0,0
2011-11-04,21.173578807497975,21.34856605529785,20.911095432571184,21.34856605529785,2190,0.0,0
2011-11-08,21.742291088263897,21.742291088263897,20.99859066833026,21.392314910888672,1209,0.0,0
2011-11-09,21.611051423068243,21.611051423068243,20.91109736086915,20.954845428466797,1068,0.0,0
2011-11-11,20.779855712664865,20.998591035956075,20.648614852453758,20.911096572875977,575,0.0,0
2011-11-14,20.998591035956075,21.217326359247284,20.386131463213456,20.911096572875977,1437,0.0,0
2011-11-15,20.12365052799709,20.12365052799709,17.98004360857449,18.24252700805664,18751,0.0,0
2011-11-16,17.936293745040896,18.72374045374254,16.18641142845154,17.498823165893555,3222,0.0,0
2011-11-17,16.755123701833288,17.89254826689823,16.14266586109177,16.273906707763672,6117,0.0,0
2011-11-18,16.273908597923775,16.536390321753956,15.9239324098775,16.405149459838867,3980,0.0,0
2011-11-21,15.836439647243191,16.58014016976141,15.792691576025485,16.01142692565918,3224,0.0,0
2011-11-22,17.06135879716223,17.411335054109564,16.317658208137626,16.492647171020508,3637,0.0,0
2011-11-23,16.18641225370977,16.623882855161384,15.836436106312059,16.273906707763672,1069,0.0,0
2011-11-24,15.748944050556902,16.18641471862793,15.661449583179065,16.18641471862793,2902,0.0,0
2011-11-25,15.748944734272206,16.79887505075098,15.748944734272206,16.623886108398438,2357,0.0,0
2011-11-28,17.01761039428254,17.367586610169383,16.273909892511593,16.623886108398438,403,0.0,0
2011-11-29,17.236342358685654,17.236342358685654,16.317653094668188,16.66762924194336,319,0.0,0
2011-11-30,17.411328711542644,17.761304841001312,16.40514671354228,17.367582321166992,5279,0.0,0
2011-12-01,17.498825092651636,18.067536574399213,17.10510086053977,17.236343383789062,1849,0.0,0
2011-12-02,18.06753911744326,18.111287187623326,16.842621522311525,17.411333084106445,2653,0.0,0
2011-12-05,16.623882849340678,17.411329597914285,15.09273574479614,16.66762924194336,720,0.0,0
2011-12-07,16.44889660038061,17.148850676901638,16.44889660038061,16.711380004882812,1535,0.0,0
2011-12-08,17.017608467909625,17.017608467909625,16.011424666508674,16.36140251159668,1800,0.0,0
2011-12-09,15.836436639375236,16.53638895773144,15.836436639375236,16.448894500732422,1090,0.0,0
2011-12-12,16.842619932035337,16.842619932035337,15.836437776352685,15.880184173583984,134,0.0,0
2011-12-13,16.4488971660459,16.79887505075098,15.617703861916917,16.623886108398438,900,0.0,0
2011-12-14,16.623882445707114,16.623882445707114,15.923930168151855,15.923930168151855,201,0.0,0
2011-12-15,16.44889772379244,16.44889772379244,15.530209917336474,15.617704391479492,1630,0.0,0
2011-12-16,16.405147901723083,16.405147901723083,15.398965830847656,15.530206680297852,1076,0.0,0
2011-12-19,16.317656946994713,16.317656946994713,14.480279654003569,14.917750358581543,3255,0.0,0
2011-12-20,14.699011640032575,15.267724760796066,14.699011640032575,14.874000549316406,2922,0.0,0
2011-12-21,16.361404149146985,16.361404149146985,15.048992105166795,15.311473846435547,222,0.0,0
2011-12-22,15.311473137570319,15.705197400063668,14.611520747380073,14.742761611938477,4163,0.0,0
2011-12-23,15.573954223238148,16.97386061459865,14.917748258739607,15.223978042602539,2826,0.0,0
2011-12-26,14.611522460711244,15.748945645347929,14.611522460711244,15.705199241638184,456,0.0,0
2011-12-27,16.36140075882836,16.36140075882836,15.2677242821371,15.923930168151855,1052,0.0,0
2011-12-28,16.536390919321118,16.536390919321118,15.311473382485879,16.18641471862793,1172,0.0,0
2011-12-29,15.748944410637243,15.748944410637243,14.436532376417473,14.655267715454102,3408,0.0,0
2011-12-30,14.655267824445453,15.311473846435549,14.655267824445453,15.311473846435547,176,0.0,0
2012-01-02,16.317656946994713,16.317656946994713,14.917750358581541,14.917750358581543,185,0.0,0
2012-01-03,15.748941652258154,16.405147554435576,14.917746841972921,16.273906707763672,3662,0.0,0
2012-01-04,16.405149459838867,16.536390321753956,16.011425205275494,16.405149459838867,2115,0.0,0
2012-01-05,16.53638992143671,17.49882566687865,16.01142481766674,17.148849487304688,6525,0.0,0
2012-01-06,16.886363687560152,17.76130484585483,16.84261729717255,17.498823165893555,2355,0.0,0
2012-01-09,17.936293745040896,18.811234903335574,17.45507677550595,17.498823165893555,2805,0.0,0
2012-01-10,17.93629607553422,18.76749095143985,17.93629607553422,18.679996490478516,2262,0.0,0
2012-01-11,19.11746893558793,19.11746893558793,17.717562434184984,18.155033111572266,4588,0.0,0
2012-01-12,18.67999458421637,18.94247627149652,17.673812557885295,18.811235427856445,366,0.0,0
2012-01-13,18.417516096097728,19.16121663171798,18.373769692927603,18.63625144958496,249,0.0,0
2012-01-16,18.37376982590248,19.46744660125382,18.023793591553716,19.02997589111328,1303,0.0,0
2012-01-17,16.623884145968116,19.90491391161972,16.623884145968116,18.94247817993164,2200,0.0,0
2012-01-18,18.373769692927603,19.16121663171798,18.198780742610495,18.63625144958496,2773,0.0,0
2012-01-19,18.24252700805664,18.767492138202805,17.761308276748434,18.24252700805664,11992,0.0,0
2012-01-20,17.63006683183553,18.59250259399414,17.63006683183553,18.59250259399414,377,0.0,0
2012-01-23,18.767491372834748,18.767491372834748,17.717561155360244,17.805055618286133,4522,0.0,0
2012-01-24,18.33001955118691,18.417512339682226,17.717560018811906,18.37376594543457,1714,0.0,0
2012-01-25,19.07371599891982,19.204958503697295,18.679993491040705,18.986223220825195,2453,0.0,0
2012-01-27,19.20496063332737,20.12364825573596,19.20496063332737,19.9049129486084,1955,0.0,0
2012-01-30,19.33620245729034,19.598684171530454,18.242525866593127,18.548755645751953,560,0.0,0
2012-01-31,19.204964703706416,19.204964703706416,18.373769692927603,18.63625144958496,2959,0.0,0
2012-02-01,18.811237918629367,18.942478779646883,18.37376726935892,18.59250259399414,2916,0.0,0
2012-02-02,19.4236995783272,19.642434926421792,18.85498633822664,19.24871063232422,1683,0.0,0
2012-02-03,19.073719061577467,19.248707983500136,18.417513107594505,18.679996490478516,2607,0.0,0
2012-02-06,19.248706813299155,19.379947662353516,18.81123620390599,19.379947662353516,323,0.0,0
