Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-08-18,59.083256721779115,59.083256721779115,55.14437217953481,55.89226150512695,3161962,0.0,0
2011-08-19,54.84521577069389,55.5931050766579,53.199857775988384,54.2967643737793,3283985,0.0,0
2011-08-22,54.54606318999817,58.18578902218413,54.09732882604048,57.537620544433594,4149306,0.0,0
2011-08-23,57.83677612723009,59.18297542929636,56.83959033193302,58.78410339355469,3215773,0.0,0
2011-08-24,58.83395916482676,59.930861966654085,56.59029123057489,57.33818054199219,2966771,0.0,0
2011-08-25,58.23565196943583,58.23565196943583,54.09732939719041,54.396484375,5364871,0.0,0
2011-08-26,53.64859187792592,55.14437048309464,52.451968232998595,53.000423431396484,3315742,0.0,0
2011-08-29,53.6485937211132,57.48776122199098,53.6485937211132,57.188602447509766,3852096,0.0,0
2011-08-30,57.83677370875273,59.13311442763932,56.49057446297854,58.185787200927734,3962002,0.0,0
2011-09-02,58.13592799663214,60.52917529896844,58.13592799663214,60.030582427978516,3897311,0.0,0
2011-09-05,59.08325676795555,61.177345359665445,58.83396032589666,60.728614807128906,3248198,0.0,0
2011-09-06,60.62889295114464,62.024954525306846,57.986352991142866,61.725799560546875,5227927,0.0,0
2011-09-07,62.024956371725004,64.06918646306144,61.97509784344106,63.27143859863281,4617362,0.0,0
2011-09-08,63.91960390073358,65.2159483955256,62.523546158286166,64.51791381835938,4788619,0.0,0
2011-09-09,64.81707650327816,64.96665589371663,61.22720917237367,61.8753776550293,3592764,0.0,0
2011-09-12,60.82833083269465,60.82833083269465,58.33536645430552,59.083255767822266,3018468,0.0,0
2011-09-13,59.58185126899996,61.277067881797365,57.88663465620255,58.78410339355469,3403661,0.0,0
2011-09-14,59.08325563887076,60.67875131597287,57.338180577807066,59.9807243347168,5011357,0.0,0
2011-09-15,60.72861610265753,61.22720899741183,59.03339949970056,60.579036712646484,3535716,0.0,0
2011-09-16,60.82833056036185,61.87537483380524,59.58184837674788,60.87818908691406,3689468,0.0,0
2011-09-19,60.678752699485145,61.07762852983616,59.033398458201354,59.38241195678711,2572457,0.0,0
2011-09-20,57.38804079270699,62.37396968527861,57.38804079270699,61.97509765625,4367302,0.0,0
2011-09-21,62.32411158401346,62.7229874197359,60.87819143447197,61.925235748291016,3509400,0.0,0
2011-09-22,60.62889495576543,60.728615816623744,56.44071389876347,57.537620544433594,3600508,0.0,0
2011-09-23,56.83958845774902,56.83958845774902,54.59592049231155,55.044654846191406,5885144,0.0,0
2011-09-26,54.79535743356013,54.79535743356013,52.35225159818578,52.9505615234375,5178372,0.0,0
2011-09-27,53.848030746252824,55.493388762861926,53.44915492284402,55.094512939453125,2731807,0.0,0
2011-09-28,55.34380944584491,55.942119377728794,53.399296461279626,54.64577865600586,3283816,0.0,0
2011-09-29,54.595920839815236,55.69282366387063,53.499018015759845,55.44352722167969,3787902,0.0,0
2011-09-30,53.94775009155273,56.640152504017415,53.69845364232381,53.947750091552734,3452813,0.0,0
2011-10-03,53.748314485251456,53.798173012922604,51.953377057395535,52.800987243652344,2684338,0.0,0
2011-10-04,52.900705253019446,53.99761190137572,51.90351946576569,52.25253677368164,2276018,0.0,0
2011-10-05,53.05028368596991,54.296765897557734,51.953377057395535,52.800987243652344,4335375,0.0,0
2011-10-07,54.047470528172646,54.944935455954955,53.39929824369494,53.99761199951172,2361019,0.0,0
2011-10-10,54.645780225271814,55.64296600968904,53.54887738399761,55.34381103515625,2286360,0.0,0
2011-10-11,55.74268730920623,56.98916954953766,54.446342736092014,55.29395294189453,3510311,0.0,0
2011-10-12,55.343809952119685,57.03902651324725,55.343809952119685,56.789730072021484,2520191,0.0,0
2011-10-13,56.989166377541714,57.43789691591532,55.79254273263479,56.091697692871094,2221177,0.0,0
2011-10-14,56.14155960083008,56.59029397019671,55.04465674590002,56.14155960083008,1644045,0.0,0
2011-10-17,56.839588079516396,56.839588079516396,54.49620307501578,54.64577865600586,2074526,0.0,0
2011-10-18,53.99760990795081,54.346623399020366,53.349437648579624,53.79817199707031,1590765,0.0,0
2011-10-19,54.09732718489288,55.39366790502884,54.047468657957225,55.094512939453125,1581355,0.0,0
2011-10-20,54.84521707559683,54.84521707559683,53.34943842808055,54.147186279296875,1881233,0.0,0
2011-10-21,54.79535950911745,55.892262348281704,53.3494393637014,53.59873580932617,2948291,0.0,0
2011-10-24,54.795356925421586,55.144370411254926,53.14999894029481,53.449153900146484,1893786,0.0,0
2011-10-25,53.648595028495066,54.84521874369535,52.950564210964735,54.396484375,2823147,0.0,0
2011-10-28,55.59310535945355,58.68437965157838,55.59310535945355,58.23564910888672,4396006,0.0,0
2011-10-31,58.435085998742615,60.13030260910081,57.58747959554448,59.23283767700195,3890140,0.0,0
2011-11-01,58.58466466715212,59.731429837540695,55.69282437901858,56.24127960205078,3551825,0.0,0
2011-11-02,55.69282266197907,57.18860128821623,55.04465420632002,56.440711975097656,2431949,0.0,0
2011-11-03,56.24128002671622,56.64015205997831,55.04465631900615,56.1914176940918,2525976,0.0,0
2011-11-04,57.23846427437849,58.23565003662228,56.839588447896254,57.68719482421875,3156799,0.0,0
2011-11-08,57.83677612723009,59.98072710870356,57.83677612723009,58.78410339355469,5531128,0.0,0
2011-11-09,58.83396111254425,59.63170897700672,55.64296585073253,56.24127960205078,3215388,0.0,0
2011-11-11,55.742685995478276,56.490575322051086,54.944934337297816,55.44352722167969,2023835,0.0,0
2011-11-14,56.291137358382535,56.73987171472699,52.95056275356209,53.24972152709961,2328150,0.0,0
2011-11-15,52.850847252322886,54.09732949883993,51.40492708557072,51.753944396972656,2458817,0.0,0
2011-11-16,51.753944493371044,52.55169237183547,48.71252476303486,49.11140060424805,4259765,0.0,0
2011-11-17,49.36069635191334,50.407740665252454,48.01449706390046,48.31365203857422,3352261,0.0,0
2011-11-18,48.31365081671748,48.56294725663453,45.57138997762988,48.014495849609375,4320228,0.0,0
2011-11-21,46.96744629347881,48.11421140290473,46.020122894518416,46.41899490356445,2238256,0.0,0
2011-11-22,46.86773120066812,49.011682128240864,46.36913831555463,47.51590347290039,2529575,0.0,0
2011-11-23,46.86773195004746,47.61562128967587,44.97307743473738,45.67110824584961,3162758,0.0,0
2011-11-24,45.820686691941475,47.715337364280025,44.2251871845407,46.21955871582031,4971876,0.0,0
2011-11-25,45.970261776401536,47.7153368473663,45.02293835247579,46.7181510925293,2927141,0.0,0
2011-11-28,47.96463448773323,49.859288990975024,47.117028096471394,49.65985107421875,3268438,0.0,0
2011-11-29,50.65703657624817,50.856474491910774,48.213930668295376,48.8122444152832,3189096,0.0,0
2011-11-30,48.313651850711615,48.36351037896973,46.56857673394467,47.017311096191406,3148567,0.0,0
2011-12-01,48.46322814665591,49.80943125315086,46.96744945319169,47.815059661865234,3218715,0.0,0
2011-12-02,47.71533879808305,50.25816562004367,47.266608233230635,50.00886917114258,3029382,0.0,0
2011-12-05,50.6570350342242,51.05591085340745,49.11139789182214,50.308021545410156,2579794,0.0,0
2011-12-07,50.75675539619772,51.803799656394446,50.40773810682434,50.80661392211914,2270757,0.0,0
2011-12-08,50.457599737941536,50.55732059988297,44.12547145719444,47.815059661865234,2923225,0.0,0
2011-12-09,47.81505887001357,48.61280673252416,46.06998375653835,47.466041564941406,2119880,0.0,0
