Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-12-28,67.85015147423147,67.85015147423147,64.5013198852539,64.5013198852539,2392,0.0,0
2018-12-31,61.298095703125,61.298095703125,61.298095703125,61.298095703125,290,0.0,0
2019-01-01,58.24047088623047,58.24047088623047,58.24047088623047,58.24047088623047,353,0.0,0
2019-01-02,55.328445434570305,55.328445434570305,55.328445434570305,55.32844543457031,261,0.0,0
2019-01-03,55.328445434570305,55.328445434570305,55.328445434570305,55.32844543457031,0,0.0,0
2019-01-04,49.94120407104492,49.94120407104492,49.94120407104492,49.94120407104492,136,0.0,0
2019-01-07,47.465984344482415,47.465984344482415,47.465984344482415,47.46598434448242,277,0.0,0
2019-01-08,45.1363639831543,45.1363639831543,45.1363639831543,45.1363639831543,981,0.0,0
2019-01-09,42.90381240844726,42.90381240844726,42.90381240844726,42.903812408447266,6854,0.0,0
2019-01-10,40.76832962036133,40.76832962036133,40.76832962036133,40.76832962036133,8103,0.0,0
2019-01-11,36.6914977417577,44.50542723353848,36.6914977417577,37.46803665161133,255559,0.0,0
2019-01-14,36.934165465117935,40.574194986046045,35.57522333233582,38.341644287109375,115721,0.0,0
2019-01-15,39.50645306602548,42.17580795288086,38.147507278858264,42.17580795288086,29764,0.0,0
2019-01-16,46.10703998395475,46.252642643983236,38.1475081303693,39.3608512878418,64131,0.0,0
2019-01-17,40.71979613821181,40.71979613821181,37.516571019129735,39.06964874267578,17472,0.0,0
2019-01-18,39.166716207520494,39.166716207520494,37.37096978966824,37.56510543823242,18996,0.0,0
2019-01-21,37.370970738546596,38.24457932785226,36.10909454508367,36.691497802734375,15668,0.0,0
2019-01-22,35.914956585254544,37.56510397973752,34.992815067499706,37.128299713134766,10593,0.0,0
2019-01-23,36.88563001905565,36.88563001905565,35.28401565551758,35.28401565551758,4684,0.0,0
2019-01-24,35.23548609972019,35.23548609972019,33.536805604665076,33.5853385925293,11841,0.0,0
2019-01-25,32.4205312581622,33.92507606114112,32.08079294598662,32.90586853027344,15296,0.0,0
2019-01-28,32.032258499500365,32.032258499500365,31.30425262451172,31.30425262451172,1357,0.0,0
2019-01-29,29.751173019409183,29.89677382395345,29.751173019409183,29.75117301940918,4417,0.0,0
2019-01-30,29.702640013912763,30.285045083090402,28.39222907111675,29.16876792907715,3087,0.0,0
2019-01-31,27.712757098854084,30.09091043859963,27.712757098854084,29.848241806030273,7382,0.0,0
2019-02-01,28.39222999216208,29.848241786631927,28.39222999216208,29.65410614013672,6960,0.0,0
2019-02-04,29.70263999641371,29.70263999641371,28.198093414306644,28.19809341430664,4669,0.0,0
2019-02-05,26.887685261416365,29.31437159001298,26.83915042399559,29.07170295715332,7493,0.0,0
2019-02-06,27.71275621555708,29.023167159947402,27.664223231156008,28.58636474609375,6567,0.0,0
2019-02-07,27.324487220506853,28.29516173527736,27.17888641357422,27.17888641357422,2856,0.0,0
2019-02-08,25.81994293734176,28.537830888045214,25.81994293734176,25.965543746948242,4973,0.0,0
2019-02-11,25.965542794036672,27.227418899536133,24.849267492800273,27.227418899536133,8392,0.0,0
2019-02-12,28.586364746093746,28.586364746093746,28.586364746093746,28.58636474609375,4111,0.0,0
2019-02-14,31.449854745191335,31.449854745191335,28.68343024563666,29.217302322387695,4708,0.0,0
2019-02-15,27.761291482195052,30.187977768201357,27.761291482195052,29.50850486755371,2030,0.0,0
2019-02-18,28.052494049072262,28.052494049072262,28.052494049072262,28.052494049072266,128,0.0,0
2019-02-19,26.69354961229407,28.00396059990782,26.69354961229407,27.906892776489258,2337,0.0,0
2019-02-20,27.17888691319653,29.12023597842485,26.54794883728027,26.547948837280273,3050,0.0,0
2019-02-21,25.286071281912157,26.839150931886664,25.237538294987708,26.11114501953125,11252,0.0,0
2019-02-22,24.946336638337492,27.178887359439855,24.849268813199394,27.081819534301758,5928,0.0,0
2019-02-25,26.208212810888433,27.178887359439855,25.771408523474385,27.081819534301758,7730,0.0,0
2019-02-26,25.868475013899467,28.3922290802002,25.868475013899467,28.392229080200195,3017,0.0,0
2019-02-27,28.63489770481729,29.799707843545225,27.033285152627396,28.392229080200195,10782,0.0,0
2019-02-28,28.39222908493083,28.53782988944241,27.17888596164319,28.00395965576172,3003,0.0,0
2019-03-01,29.362904083640036,29.362904083640036,27.615690696914942,27.76129150390625,14799,0.0,0
2019-03-05,29.12023494151699,29.12023494151699,26.499413056214593,27.03328514099121,4334,0.0,0
2019-03-06,27.615690179457207,28.34369605218721,26.35381222254307,27.227418899536133,4930,0.0,0
2019-03-07,27.227418455678826,28.10102696984513,26.49941259481667,26.887683868408203,2918,0.0,0
2019-03-08,26.83915043824042,27.71275714671592,26.596481805251962,26.93621826171875,1097,0.0,0
2019-03-11,26.305278809435546,27.66422271276198,26.014075354241896,26.887683868408203,5533,0.0,0
2019-03-12,26.159678463028634,27.664223194441142,25.868475002764658,27.03328514099121,3976,0.0,0
2019-03-13,26.15967891363107,27.95542528482474,25.965543270111084,27.17888641357422,2311,0.0,0
2019-03-14,27.178886402544993,27.8583593031745,26.30527970988899,27.567155838012695,23609,0.0,0
2019-03-15,26.887684778189925,28.92609977644482,26.839149941641416,27.955425262451172,13285,0.0,0
2019-03-18,27.130353449108245,29.314371109008793,26.887684820230405,29.31437110900879,23125,0.0,0
2019-03-19,30.09090996921876,30.770382870379905,29.36290408286669,29.702640533447266,18959,0.0,0
2019-03-20,28.926098834436235,30.333577574456893,28.246627807617188,28.246627807617188,8288,0.0,0
2019-03-22,27.470088027439488,28.63489818572998,27.27595423533421,28.149560928344727,2203,0.0,0
2019-03-25,27.130353927612305,28.731966536171093,26.936218280520137,27.130353927612305,2348,0.0,0
2019-03-26,27.13035390777279,28.198094411754685,26.256745347911615,26.35381317138672,1915,0.0,0
2019-03-27,27.178886436605833,27.178886436605833,25.722874663216235,26.402347564697266,1505,0.0,0
2019-03-28,25.771408099364226,26.79061746941935,25.23753784701255,25.38313865661621,14343,0.0,0
2019-04-01,25.286069428523888,26.645015179779424,24.849267023975727,25.334604263305664,4860,0.0,0
2019-04-02,25.431673049926758,25.431673049926758,25.431673049926758,25.431673049926758,2318,0.0,0
2019-04-03,24.65513322918075,26.499414506101772,24.65513322918075,25.140470504760742,1102,0.0,0
2019-04-04,26.30527974462417,26.30527974462417,24.266862891458697,24.46099853515625,14820,0.0,0
2019-04-05,23.441788349478536,26.887683868408203,23.441788349478536,26.887683868408203,26783,0.0,0
2019-04-08,28.974634113849046,28.974634113849046,25.674341193407535,26.45088005065918,4136,0.0,0
2019-04-09,26.208211434890043,26.208211434890043,24.75219968850726,25.674341201782227,92395,0.0,0
2019-04-10,25.722875545428366,27.081819543583133,25.334606096157685,26.499414443969727,2599,0.0,0
2019-04-11,25.28606989600175,26.984750265060992,24.655131843491247,25.480205535888672,7147,0.0,0
2019-04-12,25.33460426651395,26.693548166526938,25.237536448352742,25.72287368774414,55080,0.0,0
2019-04-15,27.17888641357422,27.17888641357422,25.722874641418457,26.20821189880371,4346,0.0,0
2019-04-16,26.20821189880371,27.17888641357422,26.062611091871076,26.20821189880371,3419,0.0,0
2019-04-18,26.208211877073985,27.56715582634303,25.286070348240685,26.984750747680664,1844,0.0,0
2019-04-22,25.819942955905915,27.27595475584706,25.722875132293556,26.159679412841797,7430,0.0,0
2019-04-23,25.237536937301524,26.93621730808143,25.189003952987967,25.674341201782227,20407,0.0,0
2019-04-24,25.043402635233097,26.742083096769854,25.043402635233097,26.69355010986328,397,0.0,0
2019-04-25,25.2860703474584,26.596481311554502,25.2375373623275,26.014076232910156,934,0.0,0
2019-04-26,25.33460470920741,25.674341153000828,24.75219964147794,24.89780044555664,4489,0.0,0
2019-04-30,25.091937036900344,25.237537846501056,23.34472176744758,24.80073356628418,3548,0.0,0
2019-05-02,23.830058154817355,26.20821141243776,23.830058154817355,25.091936111450195,3582,0.0,0
2019-05-03,24.26686288063138,24.849267960049474,23.49032400901706,23.87859344482422,2004,0.0,0
2019-05-06,23.830058147482067,25.9655427802559,23.830058147482067,25.86847496032715,385,0.0,0
