Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-04-12,187.46425481106226,187.46425481106226,182.00413372271012,182.05203247070312,884,0.0,0
2016-04-13,182.9620314811397,185.8357806667073,179.13036590038283,181.66883850097656,2152,0.0,0
2016-04-18,186.50632429098778,186.50632429098778,178.17245434957837,181.04620361328125,957,0.0,0
2016-04-20,181.04622028200373,181.04622028200373,176.4482181134173,180.99832153320312,2586,0.0,0
2016-04-21,177.21452602292578,181.95620906615642,176.2566096660451,178.07664489746094,1481,0.0,0
2016-04-22,178.07665586243616,180.0882861824081,176.2566205189526,178.69931030273438,461,0.0,0
2016-04-25,177.21456641673353,191.3917346534016,177.21456641673353,181.09413146972656,17159,0.0,0
2016-04-26,180.18407723942298,183.9199452812916,179.22616085774956,179.8488006591797,19943,0.0,0
2016-04-27,179.84879481765103,182.00410660641117,172.9039012760906,175.72975158691406,7986,0.0,0
2016-04-28,181.7167489691132,181.7167489691132,159.01413186159942,161.79208374023438,13043,0.0,0
2016-04-29,162.8457904009986,175.29870378460436,160.92995757275153,172.0417938232422,5453,0.0,0
2016-05-02,172.42497162276644,172.42497162276644,168.21014482975718,170.55703735351562,7142,0.0,0
2016-05-03,172.424960088808,175.1071290579629,168.11433608658783,172.32916259765625,4401,0.0,0
2016-05-04,172.32914691658405,172.42494439901876,161.408906284637,162.79788208007812,24769,0.0,0
2016-05-05,172.42494967447163,172.42494967447163,160.45099483596667,161.6962890625,3154,0.0,0
2016-05-06,161.6963010628109,161.6963010628109,158.05621559842717,160.83416748046875,8292,0.0,0
2016-05-09,160.92996375637665,165.71954601103073,157.0982979526534,159.9241485595703,953,0.0,0
2016-05-10,166.67746007165243,167.63537650884584,163.03737468698853,164.76162719726562,1449,0.0,0
2016-05-11,163.03738165318148,167.6353836715003,159.97205184651745,161.21734619140625,2051,0.0,0
2016-05-12,169.16805796534229,169.16805796534229,156.1403878558635,158.774658203125,10785,0.0,0
2016-05-13,162.84579881818155,162.84579881818155,156.140383572727,156.52354431152344,2696,0.0,0
2016-05-16,158.05622223869554,166.67747072444257,158.05622223869554,158.7267608642578,5558,0.0,0
2016-05-17,163.61212885820785,163.61212885820785,156.1403777949957,157.6730499267578,3099,0.0,0
2016-05-18,161.60051620344896,161.6484149534311,155.2782758552581,160.45101928710938,1882,0.0,0
2016-05-19,159.9720538155166,159.9720538155166,157.38568221607989,158.774658203125,546,0.0,0
2016-05-20,161.88787222921144,162.74999114590454,157.19408769762578,161.60049438476562,3796,0.0,0
2016-05-23,162.65419953421295,162.65419953421295,158.05619812011722,158.0561981201172,683,0.0,0
