Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-08-18,49.633607560518286,50.377088568120996,48.19792629062408,49.04395294189453,944422.0,0.0,0.0
2011-08-19,47.76209174092043,48.3517463467326,46.42895614365939,47.24934768676758,1932968.0,0.0,0.0
2011-08-22,47.5826324335135,49.223415594488976,46.3007722397259,48.81321716308594,1230849.0,0.0,0.0
2011-08-23,50.71036266435358,50.71036266435358,47.992816403869384,48.761932373046875,533872.0,0.0,0.0
2011-08-24,48.86448579661084,49.60796671800495,47.96718378639197,48.351741790771484,431668.0,0.0,0.0
2011-08-25,48.71067006389477,48.94140172250262,46.76223945806988,47.12116241455078,953723.0,0.0,0.0
2011-08-26,46.146943202070155,47.12115572553048,45.68547466804342,46.249488830566406,1398681.0,0.0,0.0
2011-08-29,47.17243037927188,49.197765933724774,46.916058388911964,48.095367431640625,1417732.0,0.0,0.0
2011-08-30,49.19776810442259,50.12071047983064,48.6081135570416,49.09522247314453,1005747.0,0.0,0.0
2011-09-02,50.24889985472238,50.60781751177216,49.018309938214735,49.78742599487305,1061338.0,0.0,0.0
2011-09-05,49.325953709664944,49.83869770889579,48.890125536172754,49.454139709472656,597974.0,0.0,0.0
2011-09-06,49.249047090274665,50.35144571999363,48.454295941070235,50.09507369995117,575624.0,0.0,0.0
2011-09-07,50.09507150339984,51.274380630958014,49.992525869270025,50.47962951660156,1511276.0,0.0,0.0
2011-09-08,50.88982359341562,51.78712026596627,50.2745287114364,50.91545867919922,1494195.0,0.0,0.0
2011-09-09,51.01801236970231,51.633307348948854,49.351599472405674,49.83870315551758,1158312.0,0.0,0.0
2011-09-12,49.17213681649936,49.17213681649936,47.71081523759819,48.12101364135742,632039.0,0.0,0.0
2011-09-13,48.197919133250394,48.68502275355347,46.94169424690324,47.6338996887207,1109854.0,0.0,0.0
2011-09-14,47.941550239910114,48.45429426222951,47.06988328904003,47.762088775634766,630833.0,0.0,0.0
2011-09-15,48.454293356102276,48.710665362467644,47.73644751242509,48.55683898925781,720077.0,0.0,0.0
2011-09-16,48.915765527358424,49.12086209114964,47.17243681165601,47.27498245239258,905493.0,0.0,0.0
2011-09-19,47.48007873790182,47.78772090640028,46.86478383626999,46.96733474731445,419197.0,0.0,0.0
2011-09-20,46.65968787795534,47.63390041574816,46.65968787795534,47.505714416503906,399969.0,0.0,0.0
2011-09-21,47.300615110799235,48.14664159992158,47.17242911904381,47.351890563964844,608237.0,0.0,0.0
2011-09-22,46.7109675725516,46.916064133488845,45.890576046484625,46.095672607421875,858268.0,0.0,0.0
2011-09-23,45.63420517690557,46.14694923335343,44.60871706400984,44.890724182128906,1447847.0,0.0,0.0
2011-09-26,49.94124806633684,49.94124806633684,43.070479609507856,44.0190544128418,1901260.0,0.0,0.0
2011-09-27,44.35233688354492,45.07017737416467,44.14724035512745,44.35233688354492,732716.0,0.0,0.0
2011-09-28,44.60871718051543,44.86508920940893,43.3268570360479,43.583229064941406,594698.0,0.0,0.0
2011-09-29,43.53195200244002,43.53195200244002,43.07048342385919,43.19866943359375,1125020.0,0.0,0.0
